,event_type,roll,passed,batter_buoyancy,batter_divinity,batter_martyrdom,batter_moxie,batter_musclitude,batter_patheticism,batter_thwackability,batter_tragicness,batter_coldness,batter_overpowerment,batter_ruthlessness,batter_shakespearianism,batter_suppression,batter_unthwackability,batter_base_thirst,batter_continuation,batter_ground_friction,batter_indulgence,batter_laserlikeness,batter_anticapitalism,batter_chasiness,batter_omniscience,batter_tenaciousness,batter_watchfulness,batter_pressurization,batter_cinnamon,batter_multiplier,pitcher_buoyancy,pitcher_divinity,pitcher_martyrdom,pitcher_moxie,pitcher_musclitude,pitcher_patheticism,pitcher_thwackability,pitcher_tragicness,pitcher_ruthlessness,pitcher_overpowerment,pitcher_unthwackability,pitcher_shakespearianism,pitcher_suppression,pitcher_coldness,pitcher_base_thirst,pitcher_continuation,pitcher_ground_friction,pitcher_indulgence,pitcher_laserlikeness,pitcher_anticapitalism,pitcher_chasiness,pitcher_omniscience,pitcher_tenaciousness,pitcher_watchfulness,pitcher_pressurization,pitcher_cinnamon,pitcher_multiplier,fielder_anticapitalism,fielder_chasiness,fielder_omniscience,fielder_tenaciousness,fielder_watchfulness,ballpark_grandiosity,ballpark_fortification,ballpark_obtuseness,ballpark_ominousness,ballpark_inconvenience,ballpark_viscosity,ballpark_forwardness,ballpark_mysticism,ballpark_elongation,ballpark_filthiness,what1,what2,batting_team_hype,pitching_team_hype,batter_name,pitcher_name,fielder_name,batter_vibes,batter_vibes_multiplied,pitcher_vibes,pitcher_vibes_multiplied,fielder_vibes,batter_mods,batting_team_mods,pitcher_mods,pitching_team_mods,fielder_mods,game_id,stadium_id,play_count,weather,ball_count,strike_count,out_count,season,day,top_of_inning,home_score,away_score,inning,batting_team_roster_size,pitching_team_roster_size,baserunner_count,is_strike,strike_roll,strike_threshold,fielder_roll
391,FC,0.9453066953812077,True,0.6774683185675159,0.5521298377796584,1.1005556393518094,0.7583860340583934,0.7218631758638541,0.5258312071783487,0.6992117228135243,0.001,1.0074442658911613,0.5103533276591712,0.19509126850620537,0.9890121990504853,0.5749672244979745,0.9246315582694254,1.208200119797941,0.47215620913930345,1.0236214485588324,1.1566517171458233,0.6943077274066889,0.6919413273525058,0.20814312813932198,0.20630355712988296,0.2598641107796631,0.390391969133166,0.2816704271793047,1.0732542493209396,1.0,0.5424989167918842,0.8751244091691847,0.48035804887113565,0.722225329411824,0.7889629395490493,0.8652553379179987,0.6355383040268938,0.01,0.46155001742996987,0.8694392489498279,0.5404742812660819,0.9702964024494081,0.7627152540717487,0.26592970153733425,0.7698558898362952,0.4841248566996277,0.4081533245176311,0.5057715487723716,1.1319830860838043,0.7412875719040299,0.5649548915541065,0.20801030516472677,0.23333324535050268,0.6677626734534189,0.3779736272555312,0.7448344041382213,1.0,0.33867150634734755,0.4257170889989274,0.23293999965034481,0.4361219606014273,0.30413732086761275,0.6246505735512364,0.5342454937183025,0.6435725875990583,0.4916090708870058,0.5829381489066005,0.40082749594224687,0.4856451813964252,0.5754439841690367,0.46962979829218765,0.09784592166898545,0.6617145690657242,0.6499706294659551,0,0,Kline Greenlemon,Chambers Simmons,,1.0732542493209396,1.0732542493209396,-0.3552328199787709,-0.3552328199787709,0,MAXIMALIST,,,GROWTH,,144f14ec-4d41-434c-ad6d-9c0d1e524ffc,d37abba6-9fba-463a-8f4f-7cf49de3c7b6,217,18,2,0,1,14,39,True,0.0,5.0,6,15,16,['733d80f1-2485-40f7-828b-fd7cd8243a01'],True,0.40541459166703353,0.4915115191207966,
392,Out,0.5186448030639217,False,0.8451109057871754,0.9922642013481765,0.6790372837046517,0.7223566271958735,0.2771696428596478,0.6354641512334332,0.09313186563463535,0.7380600385483185,0.7111151625068614,0.8129337177830375,0.28765941359540625,0.6103005341214582,1.0196472451970355,0.8448847035580287,0.04789758213482563,0.0677601413498138,0.5236799465738452,0.1737874685543404,0.7029629172636513,0.7589176052187189,0.5099567784767077,0.2316993647094353,0.756561465726112,0.9909355977061597,0.1918765238389024,0.5077919865315844,1.0,0.2683809542870361,0.496451595895135,0.497596137531366,0.09046009196201532,0.11871546057774474,0.765942173732872,0.7345286106581608,0.1,0.7504690044073372,0.6230891743065818,0.8511488781849847,0.9544995718033094,0.8613677116071694,0.8906488521348184,0.08211476618712577,0.454177881885373,0.8091938904868134,0.9826530520462022,0.5537667108918316,0.9170280634911789,0.4973347769019631,0.14781958477695475,1.0368848606964975,0.7845090237044812,0.9726748972143404,0.9262913374058928,1.0,0.28871091818503036,0.26821775483453647,0.25872445904095265,0.20417158505876165,0.24587375382648535,0.5139228432442815,0.27189547030055367,0.4362123214338329,0.41757810135105855,0.451727082953307,0.4440929302184828,0.5754171346258228,0.7546555506397025,0.5901708796528956,0.12681647119377787,0.940220889172956,0.5876676309309061,0,0,Gita Biscuits,Liam Snail,,0.23580317654007213,0.23580317654007213,-0.4979333385592807,-0.4979333385592807,0,,LOVE,,LIFE_OF_PARTY;ELECTRIC,,252c83eb-4610-4a6e-b5a8-b7f085657851,a0851e18-d5d7-4749-b3c5-c6023fe1cc61,220,1,0,0,1,14,39,True,0.0,4.0,6,15,13,"['7c5ae357-e079-4427-a90f-97d164c7262e', '11de4da3-8208-43ff-a1ff-0b3480a0fbf1']",True,0.45602824488803906,0.5353840958667816,
393,Out,0.10324200894861413,False,0.8342875143576338,0.12138351999141928,0.4776200773536985,0.9933669133094343,0.46745581503803124,0.2848001869011556,0.144754547265874,0.8147177911257482,0.21620803524276266,0.699876154971689,0.5888018695578103,0.24096579453121403,0.4415049088287819,0.19578915774493044,0.6500176466592464,0.3932931785632885,0.7001738022607962,0.5194276959684241,0.6026301280100883,0.5780667156500228,0.9910967541358717,0.8258117395323146,0.7807719121689449,0.27861742109914345,0.10606497032051365,0.6060875047540508,1.0,0.5238655968846091,0.631318875713335,0.7199069734932435,0.9330280280824813,0.6738637630905217,0.001,0.7996357408261404,0.027737282508957753,0.4933770804818297,1.1502772922174176,1.2349199167999285,0.2860092644745657,0.6905216024825425,1.1473966273809293,1.0990926887706274,0.37481430560526835,0.6459655940337321,1.1340746956727394,0.44601313114541385,0.6203820165832463,1.2213702754201967,1.0274491355110573,0.4177105487769145,0.9370133241935931,0.23063977451941353,0.40879068778413835,1.0,0.41976443778501116,0.4039097361630248,0.3964410993413727,0.35360939038964845,0.25721978854240024,0.5040876241199652,0.651624985250431,0.5523776668069384,0.49219519014856017,0.49517910687462113,0.4813975790750718,0.43122772504615015,0.37960731912205037,0.5965971688594097,0.10448118848985195,0.37515894766899094,0.13379625890937064,0,0,Roscoe Sundae,Patchwork Southwick,,0.3292456841532142,0.3292456841532142,-0.21768906121530154,-0.21768906121530154,0,,,,BOTTOM_DWELLER;BLACKHOLE_PAYOUTS,,f6e9fbb4-14f9-40dd-afe3-2e71d62f3ba3,2841dc8c-b5a2-4b3a-a717-9e646e8e29fc,224,18,3,0,1,14,39,False,1.0,2.0,6,16,14,"['e4f1f358-ee1f-4466-863e-f329766279d0', 'c07ab5a8-ece3-4c4d-b2d2-98e3a7cf864f']",False,0.902508518763111,0.4674816352222662,
394,Out,0.6328932337110602,False,0.7000626286738147,0.3827370752890129,0.5666130510842687,0.25958245796174856,0.6159423743562358,0.799790718300206,0.8998212614380111,0.5355953982064167,0.41974258210601184,0.8667275418565075,0.23307961772425623,0.9632275125613244,0.4936315205517057,0.792373500689788,0.5644557346013536,1.090254745087373,0.8333027395355457,0.23797779229041582,0.23610975676908305,0.31335157683700515,0.2984774407302432,0.32209288221092264,1.0021364787658822,0.7931725566900438,0.34708730567106594,1.1258240202010432,1.0,1.2160333257911944,1.0767963004068932,0.8019079356541912,1.2968807682655097,1.409063607344673,0.46815948716250766,1.1815177308168257,0.001,0.8922341468682258,0.9879962205129512,1.5464569846837983,0.8166220479368189,0.9093260578550512,0.6351954365046456,1.183882640116422,0.5531832360210522,0.8827240794912503,0.9545490500609041,1.4991248722211399,0.7590560951214406,1.4979121714846877,0.7686960339785768,0.7706851492895267,1.138494243387148,0.12172979520935026,0.371399412116035,1.2,0.7852591958264831,0.49567564244186396,0.6175703567473478,0.8683991922659762,0.7250021456539475,0.45142904244452936,0.3007557131332617,0.4282526514388661,0.4416985467226418,0.4797401481748086,0.4697632871152416,0.40592456021305384,0.7347539006037183,0.4818877487202903,0.10503071090096895,0.47558405414196225,0.2778870421165258,0,0,Jasper Ji-Eun,Winnie Hess,,1.1258240202010432,1.1258240202010432,0.24811711028468908,0.33427838920364555,0,MINIMALIST,MAINTENANCE_MODE;STALEPOPCORN_PAYOUTS,SIPHON,OVERPERFORMING;MIDDLING,,213ce5d0-f91c-4f7c-8191-21c56321f24c,21ce1233-b2d6-4bd2-8d03-68a8915afdc5,226,18,0,1,1,14,39,True,1.0,0.0,8,14,13,['5991ccb3-7eed-46d9-9d7c-69dec9b56d4b'],False,0.8302816985821182,0.6630655210892972,
395,Out,0.6670925426377015,False,0.36998515050291253,0.9340628841298411,0.4266701417210102,0.4786740958293689,0.6101010725980524,0.001,1.1526134228013185,0.001,1.069228884858991,0.7089459930460945,0.9666651851381469,0.33422960775604277,0.8930404700261663,0.15821766525735642,1.063267921384886,0.943196997628707,0.590867684008769,0.38394916049041233,0.5520437630684276,0.6696757861606634,1.112808644427306,0.814680130297896,0.8734189490400044,0.44908675343049564,0.520925651107808,0.7215633721522084,1.0196969696969698,0.06175643715889385,0.5065567425979147,0.18253680320255866,0.7233310115808446,0.8654583270039566,0.9476937121631471,0.6130144872665468,0.030272895759267004,0.5156501842184871,0.85889381590241,0.6203324500341667,0.15826474558530457,0.12621328501673035,0.828581183223886,0.9439164183055552,0.06104123798158479,0.8661247156091836,0.13103207532010705,0.05965273454152789,0.9319521726975573,0.24707781127270825,0.7495450235659818,0.47597921140319577,0.6051528838354554,0.5991665436375463,0.9590248733694346,1.0,0.6516259408919576,0.4975517401770736,0.5806378547302646,0.6536557840744386,0.5958458506134542,0.6246505735512364,0.5342454937183025,0.6435725875990583,0.4916090708870058,0.5829381489066005,0.40082749594224687,0.4856451813964252,0.5754439841690367,0.46962979829218765,0.09784592166898545,0.6486795687122859,0.76403062607195,0,0,Scores Baserunner,Sixpack Dogwalker,,0.6029162280930418,0.6147918507676019,-0.5220118136120785,-0.5220118136120785,0,,GROWTH,FLICKERING;RECEIVER;RETURNED;DEBT_THREE,,,144f14ec-4d41-434c-ad6d-9c0d1e524ffc,d37abba6-9fba-463a-8f4f-7cf49de3c7b6,234,18,2,0,0,14,39,False,1.0,5.0,6,16,15,['4ffd2e50-bb5b-45d0-b7c4-e24d41b2ff5d'],True,0.09374732713707168,0.49095815746762655,
396,FC,0.7481592319170167,True,1.0248857101992994,0.2413378372656934,0.150596191129225,0.40221514808442926,0.9164839639876792,0.7657851703513929,0.8590986486923495,0.09230447177004267,0.5239633445750348,0.8384592245834771,0.42067553510376077,0.10629423023928411,0.7552967194034956,0.1958035523418503,0.18596648889829634,0.13172804493169055,0.4482487922106794,0.15108352339037348,0.5224500957589268,0.7013091072218156,0.2548758306539927,0.5820698250970406,0.2000610589880438,0.3526384556680341,0.3202197430201299,0.6252598627420047,1.0,0.9129675376333195,0.13848246345946014,0.4435506671103788,0.3689697427051506,0.6323057249422566,0.5092473034512106,0.3939071028327972,0.608668937848053,0.8317801607662341,0.31071587322422056,0.7889773626249061,0.9503020165061027,0.9154897345196777,0.18208730836833342,0.6212794729111386,0.15794767404476984,0.303795177553541,0.9582281787379867,0.4801472483063882,0.7412346783550547,0.21352674997334575,0.6615815396539648,0.13395099340460526,0.7209820987299709,0.7555662738244635,0.05005013713722528,1.0,0.11144783993877301,0.15103435103862162,0.15050185141036826,0.14944884388090915,0.14289909660734626,0.4899933874380886,0.5502516277472869,0.5462831513898578,0.6960440705470523,0.5962457551826605,0.5751864596590106,0.7697243846572969,0.5626868198807364,0.5409028298425935,0.12223997321967738,0.43335436856979515,0.8553043181310338,0,0,Kaj Statter Jr.,Magi Ruiz,,-0.2842345682243007,-0.2842345682243007,-0.6786367520512978,-0.6786367520512978,0,SMOOTH,BASE_INSTINCTS,,,,79a72b35-624f-4e3c-9100-536bbde33e47,cb94ac8b-003b-4d95-baf3-7c14b1c3fc29,240,19,0,0,1,14,39,True,4.0,1.0,6,13,18,['2b5f5dd7-e31f-4829-bec5-546652103bc0'],True,0.6001929256471368,0.6504754537053872,
397,FC,0.3269483822273487,True,1.0373010082504657,1.0321731475569402,0.7442030409700068,0.19050595161366057,0.6088905333855833,0.703871858851337,0.9667035147880852,0.1,0.060000000000000005,0.8735163473239724,0.9762856531747925,0.9253409934115802,0.7826140986691406,0.060000000000000005,0.13184027414733923,0.8767260835374231,0.7324106328213644,0.5584378046837029,0.16854679051142307,0.293785133661039,0.07938947913221947,0.10197356318462311,0.11777006372639262,0.19754932398044608,0.24853449628553115,0.8182287800242906,1.0,0.8700409061585807,0.7288552442980905,1.041355960014178,0.923104867128844,0.5298607130928475,0.9074442229124385,0.14198993570379562,0.0573485103841473,0.4518869418041688,0.6241959285788911,0.782050790206378,0.4550226796034198,0.22909437875134608,0.873440030390508,0.6487075824229566,0.5613984892089592,0.07339014108031545,0.2516252149710079,0.4876789777640393,1.0131120374112599,1.060276730825869,0.8602181247339434,0.9164598493606104,0.7030081325978115,0.5350042475458512,0.4608977149572559,1.0,0.3338025101560911,0.3181938476536011,0.37189483111254934,0.34602959158855334,0.3314919262290439,0.5972893620004125,0.24014406844576902,0.5888660772611276,0.4066192189800766,0.5052602094603736,0.5441491334505063,0.5180715700940073,0.7884468986774216,0.5757445655057053,0.10057417716407806,0.1760174115596438,0.23125442288201215,0,0,Randy Castillo,Edric Tosser,,-0.20793323663928337,-0.20793323663928337,-0.439904072492485,-0.439904072492485,0,,FIREPROOF;SEALANT;AMBUSH,ALTERNATE,,,ea3a3256-8a27-401e-a964-96b8666896f6,929fc650-948a-4736-b7a2-bb7b75902e6e,242,16,1,0,1,14,39,False,1.0,6.0,5,12,15,"['5bcfb3ff-5786-4c6c-964c-5c325fcc48d7', '7cf83bdc-f95f-49d3-b716-06f2cf60a78d', '2e86de11-a2dd-4b28-b5fe-f4d0c38cd20b']",True,0.17280419254079749,0.48196029212921565,
398,FC,0.8825412401794808,True,0.38205404466047493,0.5025428652886649,0.6542496280428156,0.9700919946396664,0.9104484290100763,0.4055603142578668,1.01678408092524,0.001,0.7992493599552962,0.4505274424396971,0.5748061802511262,0.5990059456255273,1.1017015724320316,0.5362793283423904,1.044037809160276,0.5852189435733541,0.5856195422610055,0.3716162026870226,0.6536147762101279,0.7481399152735122,1.052653990463037,1.310084982769225,1.1672009940469152,1.191653734971213,0.7925639422305795,0.6696458824723253,1.0,0.46516863078909765,0.5087262718751369,0.9414063818466856,0.24353690071354417,0.8572792294825538,0.8761797812771421,0.9777070964263077,0.5990927032323419,0.34527311907360225,0.552458570387363,0.887522158935494,0.899640387885942,0.4959568986228149,0.04790551285334055,0.9601701957106357,0.33469875091159706,0.2616939584380169,0.7482584309134932,0.9230698862064899,0.5937144750293353,0.23603548776746375,0.9175350963737656,0.9240143737045516,0.5225446837337044,0.8539498378765451,0.8229743486129422,1.0,0.45324320505349636,0.3471400483393036,0.43637830058224353,0.4081942031652795,0.44830675309386464,0.5641918901049738,0.5226367089250308,0.7636733843662515,0.5864923438668687,0.48158969785753725,0.2357024279575276,0.5969603414053106,0.5394549078823694,0.48554363582994964,0.12248044299659384,0.9867790569940389,0.696475405151217,0,0,Mullen Peterson,Ankle Halifax,,0.5300172688842046,0.5300172688842046,-0.8199862317422367,-0.8199862317422367,0,,BIRD_SEED,,UNDERSEA,,286b7ee6-ebb7-4b0a-9864-a730288c2cdd,ba794e99-4d6b-4e12-9450-6522745190f8,246,12,0,0,0,14,39,False,5.0,1.0,6,14,14,['04931546-1b4a-469f-b391-7ed67afe824c'],True,0.040638412460838325,0.49270195549967644,
399,Out,0.5034529782067267,False,1.0810137505730721,1.3093833291896348,0.785393548350195,1.2503193063152562,1.1783110137241504,0.21614366112770758,0.5032734690616236,0.001,0.449498877366484,0.9277433330328629,0.47256798501365843,0.7369932321228805,0.5426254363289368,0.6767094763375594,1.026447668468387,0.5460805945109332,0.5089051639651424,0.6541467183225067,0.7963871362382715,0.5964381447376066,0.7397402026013513,0.3519316458973728,1.2640637932260503,1.0089637638668372,0.8073007979917786,0.771367662491221,1.0,0.5238655968846091,0.631318875713335,0.7199069734932435,0.9330280280824813,0.6738637630905217,0.001,0.7996357408261404,0.027737282508957753,0.4933770804818297,1.1502772922174176,1.2349199167999285,0.2860092644745657,0.6905216024825425,1.1473966273809293,1.0990926887706274,0.37481430560526835,0.6459655940337321,1.1340746956727394,0.44601313114541385,0.6203820165832463,1.2213702754201967,1.0274491355110573,0.4177105487769145,0.9370133241935931,0.23063977451941353,0.40879068778413835,1.0,0.41976443778501116,0.4039097361630248,0.3964410993413727,0.35360939038964845,0.25721978854240024,0.5040876241199652,0.651624985250431,0.5523776668069384,0.49219519014856017,0.49517910687462113,0.4813975790750718,0.43122772504615015,0.37960731912205037,0.5965971688594097,0.10448118848985195,0.9194192392750478,0.1691884159960828,0,0,Brock Watson,Patchwork Southwick,,-0.2339781333644118,-0.2339781333644118,-0.21768906121530154,-0.21768906121530154,0,,,,BOTTOM_DWELLER;BLACKHOLE_PAYOUTS,,f6e9fbb4-14f9-40dd-afe3-2e71d62f3ba3,2841dc8c-b5a2-4b3a-a717-9e646e8e29fc,250,18,2,0,0,14,39,False,1.0,2.0,7,16,14,['80e474a3-7d2b-431d-8192-2f1e27162607'],True,0.4867976220761301,0.5385671550908782,
400,DP,0.4458054389515307,True,0.5406200699178362,1.1807991219342948,0.16858471667332756,0.4711454210714642,0.6398015534975723,0.01,1.0698033534805327,0.1,0.14446542274228902,0.8606109346596857,0.9471519043793277,0.06895154667779457,0.8286498149503889,0.24151444078446405,1.1892174632016113,0.9849154430566738,0.4302120172149823,0.6255266951997311,0.2540574193725181,0.48624255620400947,0.7119728335639256,0.6755894552199392,0.8935618390727548,0.49174247815716743,0.8461832410281835,0.5453956914094988,1.0,0.46516863078909765,0.5087262718751369,0.9414063818466856,0.24353690071354417,0.8572792294825538,0.8761797812771421,0.9777070964263077,0.5990927032323419,0.34527311907360225,0.552458570387363,0.887522158935494,0.899640387885942,0.4959568986228149,0.04790551285334055,0.9601701957106357,0.33469875091159706,0.2616939584380169,0.7482584309134932,0.9230698862064899,0.5937144750293353,0.23603548776746375,0.9175350963737656,0.9240143737045516,0.5225446837337044,0.8539498378765451,0.8229743486129422,1.0,0.45324320505349636,0.3471400483393036,0.43637830058224353,0.4081942031652795,0.44830675309386464,0.5641918901049738,0.5226367089250308,0.7636733843662515,0.5864923438668687,0.48158969785753725,0.2357024279575276,0.5969603414053106,0.5394549078823694,0.48554363582994964,0.12248044299659384,0.2857207993704882,0.5835098102922163,0,0,Thomas Dracaena,Ankle Halifax,,-0.8179988787613025,-0.8179988787613025,-0.8199862317422367,-0.8199862317422367,0,MAXIMALIST,BIRD_SEED,,UNDERSEA,,286b7ee6-ebb7-4b0a-9864-a730288c2cdd,ba794e99-4d6b-4e12-9450-6522745190f8,250,12,2,0,1,14,39,False,5.0,1.0,6,14,14,['16aff709-e855-47c8-8818-b9ba66e90fe8'],True,0.2883299041376244,0.4656372679484261,
401,FC,0.6359962743483758,True,0.12919689538414728,1.0950436284059455,0.6096626321564692,0.42437096351387826,0.3674120561125577,0.001,0.4622848106557965,0.001,0.6287676460249405,0.9659426524569463,0.885071004353041,0.9630311229273227,0.9784594685866723,0.0808132999905844,0.5394020681480318,0.8099183326018289,0.1411101977474547,0.2720137456995406,0.5476533180853311,0.5213194315256015,0.429890585635741,0.6800853353132367,0.6818911418256554,0.8635819563442292,0.39393407677432024,0.23839952192257563,1.0,0.24541434518153216,1.041795859817917,0.7551708566190313,0.5448122063287492,0.3573385210267288,0.7361510325283452,0.8939703618092789,0.001,0.6533476435939216,0.6156874442787491,0.5606629002906192,0.7483835295368981,0.15996412310410452,0.44741053082499177,0.7117889968696802,0.23155651078123574,0.7754743464746988,0.5130043677308693,0.7358924746427439,0.42382431878839505,0.34647678867186654,0.5327721011805086,0.17820684192524305,0.5064674429659743,0.47733128635255495,0.5698287109972792,1.0,0.38972301818704486,0.3719887907338734,0.4389614281112834,0.34905295924990276,0.42085886881944323,0.5864887351526414,0.5193835159461466,0.6692067275419404,0.4703351350387238,0.4262386576176254,0.342355352110473,0.5367446740414406,0.5041285467234323,0.4429810834155287,0.11435132768062009,0.5526381076966465,0.11381991133589175,0,0,Silvaire Roadhouse,Grollis Zephyr,,-0.36262372070317467,-0.36262372070317467,0.41647567987903805,0.41647567987903805,0,FLINCH,CARCINIZATION;UNHOLEY,,POPCORN_PAYOUTS,,ce990e1c-952b-4390-becf-ab5804ef9375,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,259,18,0,1,0,14,39,False,3.0,1.0,6,12,15,['86d4e22b-f107-4bcf-9625-32d387fcb521'],False,0.8649993447390067,0.5458041128754108,
402,Out,0.20185504739859605,False,1.3703107887707286,0.8879864621183684,1.3991360137762143,0.84539204303455,1.130803563360078,0.001,1.1705188679050138,0.001,0.7487843589545609,1.289656838522289,0.6724910044712757,1.3625275246089,1.6285982352405144,1.2910117571797604,1.3673557453485063,0.7139729609217587,0.900920958128338,0.9713509144371786,1.0231767026145766,1.5080465397169673,1.444948152170974,1.4750560101984795,1.3313425684898992,0.4678940849884276,0.5024576781229815,1.3307811186973941,1.0,0.24541434518153216,1.041795859817917,0.7551708566190313,0.5448122063287492,0.3573385210267288,0.7361510325283452,0.8939703618092789,0.001,0.6533476435939216,0.6156874442787491,0.5606629002906192,0.7483835295368981,0.15996412310410452,0.44741053082499177,0.7117889968696802,0.23155651078123574,0.7754743464746988,0.5130043677308693,0.7358924746427439,0.42382431878839505,0.34647678867186654,0.5327721011805086,0.17820684192524305,0.5064674429659743,0.47733128635255495,0.5698287109972792,1.0,0.38972301818704486,0.3719887907338734,0.4389614281112834,0.34905295924990276,0.42085886881944323,0.5864887351526414,0.5193835159461466,0.6692067275419404,0.4703351350387238,0.4262386576176254,0.342355352110473,0.5367446740414406,0.5041285467234323,0.4429810834155287,0.11435132768062009,0.010670274150909043,0.43307737664275514,0,0,Alyssa Harrell,Grollis Zephyr,,1.2859185721077593,1.2859185721077593,0.41647567987903805,0.41647567987903805,0,ALTERNATE,CARCINIZATION;UNHOLEY,,POPCORN_PAYOUTS,,ce990e1c-952b-4390-becf-ab5804ef9375,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,262,18,1,0,1,14,39,False,3.0,1.0,6,12,15,['c6a19154-7438-4c4f-b786-2dfaf5951f0f'],True,0.5282952351207391,0.6221432636001628,
403,FC,0.6297221124428558,True,0.6137274642122055,0.33420519691964745,0.9642957887418051,0.8444519843315,0.7180529363648905,0.23050947298736546,0.8781010369951974,0.615223348790864,1.093607852182681,1.087268913942356,0.9069100684129302,1.195589775071691,1.0044748456393506,0.3375422136964951,0.4575782644685792,0.8457084587110912,0.48671955499124886,0.37825430518628506,1.13164097371571,1.1698013822292717,0.9979439737371246,0.3485739469185111,0.4078418428986867,0.469498190238715,0.7309416046329924,1.0384141026273543,1.0,0.22736095193255612,0.3308726543060873,1.0848858231358083,0.9772895293956191,0.4252395332146082,0.29646070956964643,0.6211536898247776,0.1,0.9777901930456091,1.1144148651307118,0.8881995012792988,1.2404143163152928,0.7334249910326271,0.7015784692576075,1.2099975662002267,0.8149419758208234,0.7165223451571954,0.36131522101274854,0.901309078893064,0.3743398134749251,0.5564815446270873,1.0385701675639882,0.7155855803937354,0.6233218519514938,0.9297926107404768,0.33460515276117925,1.0,0.724316502175774,0.6373562153971836,0.8346503181857167,0.9109374830580796,0.7066454490398255,0.5641918901049738,0.5226367089250308,0.7636733843662515,0.5864923438668687,0.48158969785753725,0.2357024279575276,0.5969603414053106,0.5394549078823694,0.48554363582994964,0.12248044299659384,0.06971298531881542,0.47100333132576155,0,0,Niq Nyong'o,Penelope Mathews,,0.15373624899718175,0.15373624899718175,0.1494383873549123,0.1494383873549123,0,,UNDERSEA,FRIEND_OF_CROWS,BIRD_SEED,,286b7ee6-ebb7-4b0a-9864-a730288c2cdd,ba794e99-4d6b-4e12-9450-6522745190f8,264,12,0,1,1,14,39,True,5.0,1.0,7,14,14,['ad56f749-ee48-4a85-9827-8455aeafe276'],True,0.4483741443514453,0.6781963721439003,
404,FC,0.625710584889901,True,1.1125065706378026,1.1468541443454943,1.0941726837656334,1.3094326491095378,0.9039556547411345,0.4212511408991379,0.48199759088715793,0.001,0.4760167117040359,0.9224326079677052,0.40243982144027013,0.7206275375897525,1.0147039636862174,0.8170437007674465,1.2423689412034764,1.328978334923202,1.052111997744924,1.0368270060750655,0.9746328374846864,1.5112319306070436,1.4778243106960427,1.4812340849487804,1.6276695247898647,1.7542688694340791,0.19961729034104736,0.7339778419667031,1.0,0.5424989167918842,0.8751244091691847,0.48035804887113565,0.722225329411824,0.7889629395490493,0.8652553379179987,0.6355383040268938,0.01,0.46155001742996987,0.8694392489498279,0.5404742812660819,0.9702964024494081,0.7627152540717487,0.26592970153733425,0.7698558898362952,0.4841248566996277,0.4081533245176311,0.5057715487723716,1.1319830860838043,0.7412875719040299,0.5649548915541065,0.20801030516472677,0.23333324535050268,0.6677626734534189,0.3779736272555312,0.7448344041382213,1.0,0.33867150634734755,0.4257170889989274,0.23293999965034481,0.4361219606014273,0.30413732086761275,0.6246505735512364,0.5342454937183025,0.6435725875990583,0.4916090708870058,0.5829381489066005,0.40082749594224687,0.4856451813964252,0.5754439841690367,0.46962979829218765,0.09784592166898545,0.3604759328558529,0.31764652394089654,0,0,Cory Ross,Chambers Simmons,,0.1394350581007885,0.1394350581007885,-0.3552328199787709,-0.3552328199787709,0,SIPHON,,,GROWTH,,144f14ec-4d41-434c-ad6d-9c0d1e524ffc,d37abba6-9fba-463a-8f4f-7cf49de3c7b6,269,18,0,0,1,14,39,True,2.0,5.0,7,15,16,"['e7ecf646-e5e4-49ef-a0e3-10a78e87f5f4', '817dee99-9ccf-4f41-84e3-dc9773237bc8', '1068f44b-34a0-42d8-a92e-2be748681a6f']",True,0.1872287264564061,0.5097207670085246,
